UniProt IDs,Clusters,DPC_0h_1,DPC_0h_2,DPC_0h_3,DPC_0h_4,DPC_3h_1,DPC_3h_2,DPC_3h_3,DPC_3h_4,DPC_6h_1,DPC_6h_2,DPC_6h_3,DPC_6h_4,DPC_9h_1,DPC_9h_2,DPC_9h_3,DPC_9h_4,DPC_12h_1,DPC_12h_2,DPC_12h_3,DPC_12h_4,DPC_18h_1,DPC_18h_2,DPC_18h_3,DPC_18h_4,DPC_24h_1,DPC_24h_2,DPC_24h_3,DPC_24h_4,DPC_36h_1,DPC_36h_2,DPC_36h_3,DPC_36h_4
Q1KMD3,38,63469.74219,58990.50391,60533.98047,62521.27344,59666.89453,58989.10156,56479.98438,57841.91406,64625.98047,66902.25,68218.61719,63625.51563,67086.95313,64720.37109,65308.76563,65767.25,64414.76953,58035.19922,59874.30469,56757.02344,65421.28516,64666.10938,65740.46875,66376.55469,63555.49609,67380.96094,66756.01563,63105.74219,65500.17188,67523.21094,65481.8125,65022.38672
Q27J81,12,38775.95313,39636.32031,38427.91406,39733.76172,36934.41406,37851.48047,38353.06641,37374.15625,46758.8125,48615.83594,47092.11328,47136.15234,43747.48047,41692.12109,42804.69922,45384.01563,26741.42578,27348.22461,25309.05664,25504.46289,23454.56836,19053.83594,21668.75977,22623.21875,23218.96289,21964.32422,21794.32617,23468.63477,27802.38086,28878.19531,27639.63672,24091.79688
Q29RF7,63,66923.01563,68647.98438,68387.16406,69806.78906,67130.3125,71604.25,71407.32813,71438.50781,62784.37109,60111.17969,60315.52344,60173.39844,57171.10938,60035.94922,60470.68359,60682.73828,59738.83203,62182.83203,64004.87109,64109.79688,62146.89453,61639.53906,62856.8125,61169.78516,60258.45313,60517.60547,58291.66016,58553.03516,55831.27344,55200.53125,55637.72656,56139.12891
Q2KHR3,55,22585.89648,22817.63477,24105.80078,22024.47852,23502.17383,21053.03906,20886.37891,20704.05078,19112.4082,18126.50781,16567.45117,19735.74609,22855.47461,17666.4668,16663.99805,17192.88477,23792.1875,20288.79492,21812.53125,15349.37891,16183.23145,16063.71582,15581.44238,15345.5127,12750.3623,14436.60742,14005.45801,13769.76758,11218.80078,11706.41992,10047.7002,9151.605469
Q2M1P5,29,20202.80859,16381.56738,15823.14844,24625.91602,21152.01758,13197.57813,14357.92188,16029.26563,15577.9541,26664.86719,18768.62109,21131.42383,33186.54688,14211.62695,15319.87793,12882.07227,34616.41016,2082.122314,1066.54834,3511.967529,2699.395752,5624.241211,3000.736572,5990.084473,6048.794922,2903.16333,5679.366211,3507.344971,2285.608887,5071.87207,2434.281982,4198.182129
Q2M2I8,17,54705.40625,28741.61523,49629.33203,26771.04297,37329.17969,15872.9375,17662.31836,13134.47754,47595.75781,16453.25391,19526.09375,19857.93555,39179.33594,16735.13281,19799.49219,16631.875,20873.84961,15543.24609,15952.63574,12855.39648,11127.68945,10487.31738,16272.64941,10265.63379,13588.51465,4612.79834,10833.35645,12878.0791,1589.636353,10919.30176,15156.76465,11474.56738
Q2M389,11,14706.14258,8329.169922,13060.78418,12674.21387,11391.63867,9063.672852,11804.91602,9028.27832,11807.48535,10501.24512,11224.87109,6903.422363,9718.796875,8343.053711,9877.798828,9103.619141,10828.79199,5984.256348,5684.016602,5178.16748,4498.71875,5467,4143.766602,4401.081543,4301.002441,2567.667969,6232.30127,5626.146973,3029.447998,5367.708496,2004.564209,6299.827637
Q2NKX8,6,5355.825684,16089.54199,12182.71777,7878.855469,17779.63867,2844.714844,3626.594238,2466.308594,9953.760742,2292.376953,4500.405762,3060.554688,20217.57227,13461.06348,19775.41797,2765.185059,4451.38623,13507.30566,3653.739502,7612.634277,5851.28125,2991.04248,6231.893066,3185.602539,3216.825439,6292.973633,3020.358398,7602.61377,10319.27539,3717.839355,7746.187988,4491.564941
Q2NL82,58,26884.79883,27045.16797,26735.72461,27659.4668,32484.43945,34027.01172,32468.89453,30665.25977,34031.57031,33326.8125,32408.59766,33246.03906,35138.46484,37155.43359,35366.82813,34333.88672,42916.48828,41034.83203,41012.78906,40772.3125,43681.37109,45370.69531,44223.99219,44599.92578,46810.78125,46665.30469,49527.58984,48614.47266,38034.94141,41558.57813,41904.33984,43545.66797
Q2QGD7,42,6627.491699,3271.846436,3106.583252,8908.073242,6119.777344,8853.349609,12684.4502,9253.869141,18459.75977,13467.34082,9195.358398,7210.487793,11246.78613,12043.6084,9258.399414,12242.03906,20405.14844,21588.29688,23171.35156,21652.88086,17915.49414,16082.16016,22435.88672,23230.64063,16827.8418,16436.82031,21563.91602,15621.23633,6179.12793,6334.390625,10305.38477,8500.811523
Q2TAL8,53,35346.30078,33599.47656,33578.44922,36334.30469,36647.84766,35620.22266,34609.66406,37283.68359,33739.31641,36133.62109,34967.55469,34018.76563,34502.35156,32194.08594,35692.40625,33589.54688,30012.07422,33255.36328,32410,32001.47266,25924.83203,24882.5,25203.56641,24580.59766,19349.73828,22197.25586,23110.625,20981.09961,23162.98828,19698.41797,21672.15625,19788.11133
Q2TAY7,32,103244.8203,104343.8906,103178.9609,103450.3125,108522.7813,105152.6094,111658.5313,110935.0078,95375.82031,98302.86719,96624.38281,98820.00781,95164.60938,99700.52344,99290.51563,99612.25,116507.5703,119039.3828,119644.9297,121013.9375,117080.6641,127436.3359,124550.5391,124055.2344,112374.7344,113789.7188,108099.9375,115169.4922,97444.74219,101105.7188,102925.0859,100961.3359
Q2TB90,60,29317.70898,29504.29492,30219.39648,30783.51758,34701.125,36001.16406,35786,34851.94922,45789.83203,47114.125,47229.05469,47725.09766,41828.60156,42220.77734,42566.59375,40840.64453,28698.95117,27211.36719,29620.88672,29136.22852,23520.92578,26896.82031,26466.46484,26791.93164,21278.03516,21940.97461,21755.95117,23041.82031,25306.80469,27678.56836,28020.22461,28135.11914
Q2TBE0,64,16883.5918,16924.84766,18529.00781,18778.00195,18172.79688,17218.36328,17528.84766,18081.09375,15952.93066,14784.30566,12760.54785,13460.46973,14121.85352,12937.0957,14422.67285,14769.7002,14200.80273,14071.34766,14550.84082,13774.19043,11804.93359,10907.93848,10926.05957,11454.12402,10487.8623,10867.41504,10776.36133,10258.53906,8969.776367,8257.477539,8954.257813,7819.40625
Q32MZ4,12,26061.76172,26870.57813,26441.07617,25797.80469,24079.44531,23058.44727,25097.17188,27445.98047,28269.21094,29621.8125,30694.07227,29902.3125,25928.5625,27728.85547,26093.13867,26381.35742,17896.21094,15790.5459,16944.28516,16221.20215,14651.04785,14266.66992,13852.99316,13952.78125,13949.55762,13395.76367,13032.41992,13763.53125,20367.99023,18559.3125,14029.30859,17351.70703
Q32NC0,13,33496.75391,30721.05273,30085.33008,24975.37695,23293.59766,28775.08203,28496.46875,25893.30469,31781.21484,25514.8125,26882.75391,22684.37695,28852.92969,28502.36523,28906.67969,23370.43555,28854.16797,34543.60156,24491.53711,29486.76367,27076.36328,4213.345215,6470.760254,23842.33594,23587.37305,22008.95898,3127.274902,20359.80469,14197.22949,19581.46875,17010.05078,5611.858887
Q32P28,12,21738.09375,18871.89063,20323.09766,16472.81445,17218.97656,9317.024414,10419.85059,8390.417969,20078.33984,18523.44922,14901.74512,13819.11035,22973.70313,14820.93945,10991.30762,8472.923828,9077.006836,3286.171875,2872.719482,5619.80957,3961.199219,3147.246338,4298.121094,3018.940918,6319.40625,3753.719727,2843.123535,4603.806641,12490.58984,5016.996582,8099.998047,3646.302246
Q32P41,38,44832.89063,42136.67578,49066.32422,43980.92578,39264.61328,29254.24023,29951.16016,31480.41016,41707.27734,46548.01953,36853.07031,41207.96875,49005.48828,50532.12109,40391.68359,46077.32031,60354.80078,61286.90625,59634.04688,55387.72266,69978.875,67336.10938,69265.64063,67288.98438,57173.0625,56149.80469,73283.98438,71571.49219,76151.9375,58312.32422,64087.91016,64969.66797
Q32P44,12,21832.67578,21159.94141,19472.98438,20756.75391,15766.77734,20224.63477,17253.39063,18722.42383,25903.83594,27010.83398,32413.79883,26454.70508,19385.40625,20357.25,25711.56641,22153.68555,13972.80273,5249.630371,8938.697266,8909.185547,11979.87598,2486.080078,3363.755127,8848.519531,6934.981934,9845.540039,8533.433594,9038.733398,14591.51953,14493.7002,8744.073242,9932.901367
Q3B726,52,15862.05859,14880.19531,15139.19238,13803.75098,15159.79395,13538.46484,13166.64453,9488.699219,14526.41016,15402.78711,12902.56738,15098.07422,17629.30273,16440.14648,17116.86914,14851.54102,18151.69531,16367.66113,18274.18945,19483.41992,22903.35938,20982.6875,28440.29883,31516.88867,20458.26172,18115.04883,19724.21875,26158.22461,21735.59375,18065.23438,21354.8418,17409.62109
Q3KQU3,11,28707.80469,33720.95703,32200.85742,15964.83789,21252.67578,40884.23438,36009.4375,23774.36133,17268.0625,29781.97852,39834.24219,31089.29688,26100.83203,11468.86719,13503.35156,19744.85352,19531.7168,10899.65723,13653.00293,9767.728516,13193.90723,10177.81641,10171.16309,14692.18262,10442.10449,18822.88086,9814.524414,11681.26465,13747.16309,11183.61035,10971.48438,7196.062012
Q3KQV9,37,12223.38477,9492.314453,14420.35742,13646.41211,12699.99414,8703.962891,6710.226074,2745.595459,10069.69141,9947.603516,13417.50977,12391.63477,18090.63477,11364.11035,11717.33105,7477.294434,5843.283203,6225.263184,11840.16504,8459.084961,5912.889648,3482.078857,5450.09375,6683.899414,2813.0354,3748.165283,2515.363281,4321.969238,7984.269531,3761.118652,1926.075439,3008.999512
Q3LXA3,21,26434.79883,23330.07031,23333.32422,23284.53125,21116.12305,18970.55859,20424.57813,21148.18164,22308.45117,22825.08984,22042.82813,23100.50781,22015.1875,20373.66016,21174.66211,23543.3418,17666.55078,15729.09766,12915.65039,16940.60938,16535.9375,14533.57129,18218.25977,16070.02051,20152.30469,19027.33203,17187.8125,18273.25391,24385.42188,22769.44336,24377.01563,23909.2793
Q3MHD2,21,99309.5,93132.38281,96605.89063,89762.36719,94546.94531,85810.42188,73133.03125,77152.03906,124710.8359,123447.8516,108012.5234,88449.85938,122744.8047,114410.2734,105830.4453,100409.8516,103205.2813,72054.77344,68081.6875,67845.73438,85538.08594,77470.625,77204.9375,83797.14063,111929.6797,89891.39844,123968.4063,114341.1719,141779.1719,119628.9688,116580.8359,130541.9453
Q3V6T2,64,21653.79883,21830.54492,20685.78125,21077.03125,21100.4668,20647.67969,19628.23438,20277.74805,19160.5625,18503.98242,19368.53516,19481.25781,18301.81641,19118.60742,17427.51953,18633.875,17310.38086,16880.19531,17174.64648,16314.23145,15537.97168,13162.43848,14796.90918,14565.89453,14561.12695,13504.65723,13705.6875,13467.77344,13265.78516,13569.75488,12711.63379,13064.54395
Q3YEC7,15,43946.17188,41868.06641,36296.16016,38943.20313,47552.55469,39193.51953,36550.81641,40425.74609,47691.85938,53433.08594,48537.19922,49891.64844,44649.38281,43444.27344,40657.99219,44824.86328,43766.49219,30290.2168,49154.47266,32160.63086,23320.375,36450.46094,49763.82422,40853.73047,44715.73828,5922.915039,41231.68359,44958.21484,39918.59375,62953.36719,60222.28516,31432.66211
Q460N5,13,19529.08789,20922.39063,19145.00195,18567.41797,17084.12891,16297.36621,14653.41895,14750.61914,14704.93262,17155.43359,15060.11035,15161.39746,16555.03906,15884.45215,16167.30957,16233.16797,15925.00293,14615.25684,14991.04785,13920.03516,11666.15723,12646.68945,12495.24023,13690.23242,14845.89551,11320.16797,12591.56055,13176.57422,10783.84668,11832.27246,9330.97168,12453.94141
Q49A26,1,18913.24219,18281.05078,19339.63672,19547.24805,19424.9707,18173.6582,18699.21094,18196.07031,17644.02344,18370.01172,16882.7832,17715.50781,17748.52539,18562.96875,17710.53906,17591.31836,20576.30469,18835.96875,20418.53125,20298.48242,22852.68555,20230.69336,20346.2832,17852.38086,19471.12891,20930.58984,20478.92773,17384.45313,16454.50391,18023.27148,16597.75586,15162.64258
Q49A88,55,29828.19336,33815.92969,26495.53906,28831.78711,29725.99219,32310.79883,29805.51563,31873.38281,25350.20898,26336.02539,25607.4707,24382.91992,25189.47266,28127.82422,30370.92969,25533.46289,28451.51953,32473.16797,32407.71484,32466.76563,21857.23633,26738.16602,22839.91602,24576.35352,25971.62891,22347.58008,18846.46875,24331.00391,20776.96289,14141.60547,16471.27734,18612.54492
Q49AR2,45,38584.08203,34334.47656,45908.01172,44470.97266,44091.38672,37784.11328,42153.53125,47192.23828,38211.51563,32562.52734,43900.91797,31562.67578,30963.83008,33084.76953,49611.08203,41521.04297,27904.63867,46039.16016,47321.48438,46443.34375,29232.7832,51774.05859,33506.92969,50734.19141,48351.66016,45296.12891,49452,48504.63672,37657.78906,6983.340332,23839.31836,24076.24219
Q4G0F5,65,6368.063477,3426.635498,4473.780762,3642.003906,4184.40332,4225.819336,3467.467285,5094.921875,4746.109863,4759.507324,5086.592773,4246.257324,4657.141602,3461.753174,4593.117188,4994.403809,6160.771973,8287.938477,5803.926758,4670.307617,3165.108643,4617.885254,5745.952637,4618.630859,5730.391602,3148.148438,4476.794434,4929.778809,7185.381348,5959.680176,4597.145996,4100.088379
Q4G0J3,38,24833.73633,23300.11719,23565.94531,23478.5,24300.97852,23225.5293,22726.56445,23769.77734,27881.51758,28661.94531,27984.75586,26576.66211,26416.17969,25830.46094,28494.9668,25875.55469,26486.84375,27026.87891,26953.15234,27934.49609,32025.28125,28105.54297,31397.01172,31926.83594,32600.07031,30660.5332,32829.05078,34833.54688,33450.53125,32939.23828,32774.75781,33786.35938
Q4J6C6,24,19844.91016,19925.34766,18244.66406,19893.71484,19216.2793,18688.46484,18667.23633,18556.44141,22864.56055,24013.55664,23126.68164,24072.89844,24251.7207,25312.56641,23904.08984,24423.45898,21466.02148,23371.66992,22190.25195,21456.59766,25458.50586,23728.22461,23373.16797,25714.25391,28025.5957,27692.57813,27822.06836,27807.44141,27197.72266,30402.80273,26763.32813,27634.57422
Q4KMP7,61,24913.40234,23076.78906,27122.81836,23246.3125,18811.70508,20288.40625,16035.74316,12635.76855,23704.89063,27766.82227,24855.97266,24311.48047,22042.49414,14815.75586,17963.13867,10656.94141,16476.06641,8688.113281,10508.17383,7624.960938,11081.30176,6214.740723,10127.62402,3963.237305,3911.337646,3193.625488,9070.588867,6548.756348,14944.0293,11363.30273,2776.358398,11935.42188
Q4KMQ1,52,44290.26172,43545.95313,36073.20313,40212.01563,32204.04883,43792.17969,45924.30859,49505.83984,41236.76563,41854.86719,54349.08984,36668.21484,50007.71094,62656.51563,69417.09375,61525.25781,63108.50391,81197.86719,76594.51563,66371.10156,61574.20313,75088.1875,72278.33594,80499.97656,72467.96875,52747.30469,70914.85156,70717.35938,53028.64844,55783.82813,68846.71875,55921.61719
Q4LE39,64,26835.22461,25678.46094,23274.67383,23595.19531,23479.32617,23426.97266,21596.98047,22250.51172,20456.99219,20808.58789,19732.08984,18317.76563,18827.39258,16623.64648,17394.07422,15857.83984,17450.70898,16859.12891,16914.02344,14739.25,14749.79297,13576.02637,14300.63184,14758.8584,14004.60059,14579.95508,14187.69043,15309.50391,14289.07324,11421.62305,11655.14746,11860.85352
Q4V328,6,35579.875,33413.56641,34464.91406,33066.26172,35460.94531,30385.08594,32170.14453,30615.02539,38326.10547,34036.73438,34186.64844,33090.39063,36282.65234,31445.28711,30547.39844,29347.82617,33534.91016,23586.80078,23602.28125,23399.22852,24507.65039,20797.26367,23405.94727,21706.1582,28284.35547,24546.32422,25757.01367,27149.38672,27625.51563,23888.76563,22099.77734,25297.83789
Q52LJ0,58,65093.11328,58284.34375,62708.42969,59534.30469,64370.15625,56234.08984,58817.46875,57916.97656,63425.88672,60194.53516,61858.79688,57415.69141,64220.90625,59596.41016,62118.61328,62788.35156,68386.82813,67017.33594,63033.19531,62598.70703,69173.64844,66318.22656,66451.21875,64595.0625,66524.02344,65350.38672,67823.61719,65141.09766,61924.75,67624.57031,64905.86328,64105.92578
Q52LW3,30,26890.11523,21409.14258,26649.61914,24054.0918,26663.34766,27795.02734,26929.22656,21725.89063,27366.39453,20283.16602,25045.05273,26537.51563,18784.5918,25019.17383,18833.79102,23017.10547,18748.93359,18635.86914,19164.03125,18439.43945,12842.61914,13942.43262,13543.47266,14364.30176,7479.178711,7264.979004,6848.130859,10779.47559,8190.004883,6893.45166,11470.34668,11905.63672
Q53EL6,30,74850.16406,74340.40625,76240.71094,77244.34375,78364.80469,78044.60156,81999.54688,80969.13281,70804.53125,71643.29688,71460.35156,73016.22656,72501.38281,71434.27344,70234.78906,70269.57813,67393.86719,62858.19531,54989.46094,63444.51953,27744.17969,29283.16016,28837.69922,28873.64258,16989.52148,19343.28906,18476.61328,16827.91797,8362.316406,8612.889648,10963.81836,9403.859375
Q53ET0,26,15915.63574,52574.14844,46904,3059.196777,22535.01172,51288.77734,68952.71875,4024.520996,42000.70703,80957.51563,47973.76953,50651.21484,26305.26953,27362.19336,38052.83203,3589.528564,39470.74219,55413.21094,2222.382813,4347.57666,42437.36719,2285.445068,5310.827637,2548.970459,16651.9375,24534.16797,6473.457031,4353.306641,2309.501953,27950.4707,2168.449707,17694.5625
Q53EZ4,53,30920.2793,29093.6875,29789.03711,25843.39453,25661.69727,30374.47461,20907.60547,27500.16016,24472.37305,22289.01953,31800.54883,27509.68164,26574.17188,28250.30859,24048.1582,27486.53516,25957.89844,21861.86719,21483.41016,26342.73047,14417.08691,17378.85742,16091.65039,16730.54102,12540.19238,18817.68555,13125.97949,19549.19141,3235.630127,6131.821777,10353.00098,4020.975098
Q53F19,16,14832.26172,16708.58594,14168.19629,14951.55273,19510.48242,14940.83301,17729.50781,13158.24414,14859.91699,14188.31445,12918.87891,14797.30078,14113.02148,12131.98145,10404.06641,12109.12988,19184.59375,10350.51367,13736.10547,8984.482422,10145.24316,8913.203125,10980.89355,10317.83789,13268.66113,8274.726563,11432.74121,13194.06445,8139.444824,9061.504883,8898.057617,10553.80469
Q53FT3,25,63882.91016,62978.82422,64218.32031,66184.41406,60897.89844,55298.07422,59558.88281,63404.03516,67033.72656,59578.28906,65433.23828,54095.40625,54897.14063,59860.16016,60926.30469,56463.86719,53198.09375,49426.4375,42785.90625,47652.11328,42961.8125,53257.33594,48879.76563,43759.15234,38947.71875,42702.11719,38461.54688,15757.47656,43719.67969,5750.783691,38055.5625,31228.50781
Q53GA4,43,9548.648438,9321.978516,14979.12598,8758.375,8372.09082,9443.198242,9096.663086,11178.99902,10743.28613,10988.35547,9495.311523,10434.65332,21855.49414,22014.67383,21492.14453,11986.1123,30626.28516,43116.75781,36368.83984,32235.24609,52206.33203,55034.64453,60854.14844,59022,53135.61328,50677.21484,60772.11328,63672.12891,8266.799805,32124.77734,41779.07422,34947.74219
Q53GL7,50,46452.14453,38300.94531,26862.35156,38974.44922,40529.13281,39675.61328,33842.09375,43382.55859,34218.22656,29503.33984,35644.42188,34560.42578,37374.78906,37892.90625,35242.29688,38209.01953,8793.912109,29182.75781,12364.03418,29244.40625,8876.855469,31879.06055,33456.22266,32386.33594,32506.95117,36502.19922,30692.16406,32531.81836,32157.44922,33723.08594,11710.21289,27278.70898
Q53GS7,51,33504.16406,30743.24414,33073.67578,31625.97852,32119.9375,30733.05469,29760.86133,31338.89258,29840.94531,30156.28906,31790.26953,28168.42969,30196.03711,31061.55078,28325.29688,29600.12695,31017.16211,30737.55664,30139.78711,32481.88477,31614.08398,23303.37109,30273.43555,29217.45508,30840.5918,29358.93945,31004.64648,33213.62109,31432.92578,29073.54883,29976.66602,31738.65234
Q53GS9,51,35040.98047,31707.08984,32050.61719,32083.11914,38378.92578,33322.66797,33037.07422,29808.49609,28805.52734,30671.03906,29148.29297,31173.30469,31551.10742,29127.7832,29925.84961,28462.51953,35487.20313,33768.19531,37013.91406,33963.61328,35240.25391,32105.9082,30813.47266,35666.23438,38522.6875,36217.11328,41533.04297,41213.58594,28798.95117,30778.14063,35389.70313,38518.91406
Q53H47,58,7129.185059,7308.812988,7260.63916,5722.48291,10853.57617,4138.803223,6200.348633,5401.217773,7717.659668,6948.469727,7505.945313,7102.491699,8142.612305,8869.618164,10846.91211,10047.82422,11265.46582,8760.754883,10288.69727,14384.00781,13973.77051,12829.28613,19731.60352,20856.20703,12437.46973,13608.63184,16873.48828,17799.13867,11533.30957,15182.71777,17534.04688,11599.91602
Q53H82,41,18399.83594,15388.36816,16315.65234,17886.39648,18274.66016,12513.64355,12528.90918,13449.56152,22666.5957,14820.97656,17278.41406,14999.0498,21649.39453,17984.39648,15566.1875,15768.89551,16641.05859,11782.11914,12497.6875,16378.2002,14310.39746,6111.706055,10900.47168,10116.67969,10393.23926,12029.16504,9492.712891,11578.30371,16512.94336,14443.44434,13753.64648,11651.14648
Q53H96,37,29388.20313,28097.01563,28354.67578,28848.72852,31336.89063,33269.51172,31303.44922,28975.73633,36392.61328,40253.21094,43275.33594,36523.07031,32058.21484,33910.64453,30937.44531,35289.04688,28063.3125,23278.28906,23132.28906,25474.18164,19005.10156,25484.9375,14355.11426,17086.37109,20446.77734,15012.33105,16276.72266,15047.51758,25758.5,25985.81836,6924.041504,10966.06934
Q53HC9,48,13992.85352,13029.69141,9777.305664,11884.40039,3646.518799,8726.239258,8648.167969,8708.380859,10920.22656,5791.600098,11292.61035,9055.172852,9374.603516,3586.564453,9601.578125,7605.377441,3261.742432,2754.51123,5739.075684,3547.388916,2234.283936,4655.171875,1433.83728,1795.446533,7951.571289,4601.147461,6662.804199,2418.428711,6226.050293,8244.383789,2385.851807,5300.164063
Q53HL2,32,29357.18164,28758.85742,25187.92188,34726.81641,25592.48633,27211.44336,26627.76563,24325.4043,21663.91992,20624.81445,20692.5625,22164.70703,22587.1582,25924.11914,26578.76953,24452.99609,24933.68359,27367.41016,23704.07031,27305.50977,29085.54102,24057.75781,29025.48828,27142.39453,24145.9375,31048.5957,20842.75391,25972.8418,26397.5332,25049.52344,27261.71484,22655.00781
Q53LP3,24,28053.41992,23357.13672,18045.95508,24359.45117,26221.71875,19578.37695,19759.37891,21981.91211,24277.89453,28795.57422,27398.21094,27029.81055,30124.39453,25112.37305,27281.15625,25631.35156,31172.11523,26763.76758,24903.23438,21876.00195,27592.43945,27229.23242,27784.52148,28296.70703,24464.94922,27921.52539,27747.04492,22018.46094,36537.50781,31210.01563,32754.97461,38984.42188
Q53RE8,8,16958.27539,14745.22949,14280.21191,14563.46582,13966.11523,14223.29004,15468.55566,11835.49219,17086.0332,17595.33789,15920.85352,17033.61719,19280.48047,17917.72461,17508.25586,17807.40039,19267.61523,15630.16211,16291.4209,12060.04297,14481.70313,11536.40723,14901.91406,14781.03125,14729.37988,12944.96875,14746.9209,13778,10919.91113,6082.01709,9915.201172,9478.332031
Q567U6,12,28049.36914,28929.59375,23598.96875,23380.15234,24642.70508,26607.47852,27470.04297,19060.55273,29148.79688,31597.05078,29212.75195,28409.29883,26757.01758,19854.92383,27308.73047,24398.70898,13074.45898,12011.46973,15842.59082,13780.17676,11226.02734,12092.19336,15915.51758,11953.35938,13653.23242,9976.380859,16902.66992,11118.38281,21271.16797,17634.96094,13805.3877,18793.77734
